"Species","col_WMS","col_2b","Group","Color"
"Anaeroglobus",0.000244264533061205,0.001128477,"s13_14","shared"
"Arachnia",0,0.000201014,"s13_14","2b only"
"Bacillus_A",0,5.51737e-05,"s13_14","2b only"
"Bacteroides",0,5.25662e-05,"s13_14","2b only"
"Bacteroides_D",0.00380107779966107,0.000482961,"s13_14","shared"
"Bergeyella_A",0.0203255232010596,0,"s13_14","WMS only"
"Bifidobacterium",0,0.000632867,"s13_14","2b only"
"Bulleidia",0.000984597161043003,0.001904775,"s13_14","shared"
"CAG-791",0,1.24115e-05,"s13_14","2b only"
"CAG-793",0,0.000230499,"s13_14","2b only"
"CAJPSE01",0.00650949902550514,0,"s13_14","WMS only"
"Campylobacter",0,0.000130053,"s13_14","2b only"
"Campylobacter_A",0.0222271678251138,0.017021444,"s13_14","shared"
"Campylobacter_B",0.0169768876496736,0.000258659,"s13_14","shared"
"Capnocytophaga",0.0127514127888667,0.011532889,"s13_14","shared"
"Cardiobacterium",0.00102088501965827,0.001820301,"s13_14","shared"
"Catonella",0.00125620323854563,0.00181596,"s13_14","shared"
"Centipeda",9.43886405532803e-05,0.001845204,"s13_14","shared"
"Chlamydophila",0,0.000373162,"s13_14","2b only"
"Corynebacterium",0.00239489814822354,0.003546115,"s13_14","shared"
"Criibacterium",0,0.000144114,"s13_14","2b only"
"Cryptobacterium",0,2.00252e-05,"s13_14","2b only"
"Cryptobacteroides",0.00152599994913669,0,"s13_14","WMS only"
"Cutibacterium",0,0.000333775,"s13_14","2b only"
"Desulfobulbus",0.00077983713888429,0.000932913,"s13_14","shared"
"Dialister",0.0013846682892667,0.002185251,"s13_14","shared"
"Dialister_B",0,1.07427e-05,"s13_14","2b only"
"Eikenella",0.000169778928535134,0.000771892,"s13_14","shared"
"Enterobacter",0,1.9097e-05,"s13_14","2b only"
"Enterocloster",0,7.16528e-05,"s13_14","2b only"
"Enterococcus",0,2.29456e-05,"s13_14","2b only"
"Eubacterium_A",0,0.027974186,"s13_14","2b only"
"Eubacterium_B",0.000267082660223712,0.000811736,"s13_14","shared"
"Eubacterium_M",0.0128690216381184,0.012758865,"s13_14","shared"
"Eubacterium_N",0,5.99714e-05,"s13_14","2b only"
"F0040",0,0.005419376,"s13_14","2b only"
"F0058",0.00678834257065402,0.005738216,"s13_14","shared"
"F0422",0.000393235742113347,0.00691591,"s13_14","shared"
"F0428",0,0.000212473,"s13_14","2b only"
"Filifactor",0.0421743323008885,0.034829211,"s13_14","shared"
"Flexilinea",4.1112837046104e-05,0.000511071,"s13_14","shared"
"Fretibacterium",0.00464213185238662,0.005001341,"s13_14","shared"
"Fusobacterium",0.0359739334561089,0.013734815,"s13_14","shared"
"Gemella",0.0107369842939916,0.010806779,"s13_14","shared"
"GN02-872",0.000884478858603102,0.001587825,"s13_14","shared"
"GN02-873",0.000587139562802673,0.000716443,"s13_14","shared"
"Granulicatella",0.0129118433216921,0.007024947,"s13_14","shared"
"Haemophilus",0.0063920912170214,0.007158551,"s13_14","shared"
"Haemophilus_A",0.0135565810645129,0.012864309,"s13_14","shared"
"Haemophilus_D",0.018466800780963,0.016588873,"s13_14","shared"
"Hornefia",0.0335492812742285,0,"s13_14","WMS only"
"HOT-345",0.000736010251470839,0.001300683,"s13_14","shared"
"JABCPE02",0.00136396109016769,0.001639654,"s13_14","shared"
"JABCPG02",0,0.000189481,"s13_14","2b only"
"JABCPH02",0.0026738422137564,0.001683473,"s13_14","shared"
"JABCPO02",0.00103938077030982,0,"s13_14","WMS only"
"Johnsonella",0.00192054245624172,0.000519399,"s13_14","shared"
"Kingella_A",0.00045927763438545,0.000626167,"s13_14","shared"
"Kingella_B",4.85513454603135e-05,0.000297731,"s13_14","shared"
"Klebsiella",0,5.18361e-05,"s13_14","2b only"
"Lachnoanaerobaculum",0.000522303915138279,0.002455352,"s13_14","shared"
"Lactobacillus",0,9.54327e-05,"s13_14","2b only"
"Lactococcus_A",0,2.19026e-05,"s13_14","2b only"
"Lancefieldella",0.00191260134590763,0.002365101,"s13_14","shared"
"Lautropia",0.00596387438128447,0.003604399,"s13_14","shared"
"Lawsonella",0,7.60333e-05,"s13_14","2b only"
"Leptotrichia",0.0424813215535506,0.036930606,"s13_14","shared"
"Leptotrichia_A",0.00409560252471017,0.002555032,"s13_14","shared"
"Leuconostoc",0,6.43519e-05,"s13_14","2b only"
"Mesocricetibacter",0.000118312491939522,0,"s13_14","WMS only"
"Metamycoplasma",0.0552664086710492,0,"s13_14","WMS only"
"Micrococcus",0,1.46017e-05,"s13_14","2b only"
"Mitsuokella",0,3.86946e-05,"s13_14","2b only"
"Mogibacterium",0.00593271306225197,0.00920412,"s13_14","shared"
"Nanogingivalis",0.00141100462986837,0,"s13_14","WMS only"
"Nanoperiomorbus",0.00100902361434912,0,"s13_14","WMS only"
"Neisseria",0.0792584128776262,0.081371374,"s13_14","shared"
"Novosphingobium",0,1.64582e-05,"s13_14","2b only"
"Olegusella",0,4.31794e-05,"s13_14","2b only"
"Olsenella",0,0.000352842,"s13_14","2b only"
"Olsenella_B",0,1.68024e-05,"s13_14","2b only"
"Oribacterium",0.0321758712679671,0.023224847,"s13_14","shared"
"Ornithobacterium",0,0.000169255,"s13_14","2b only"
"Ottowia",0.000394944588640935,0.000565413,"s13_14","shared"
"Pantoea",0,1.68754e-05,"s13_14","2b only"
"Parascardovia",0,4.47439e-05,"s13_14","2b only"
"Parvimonas",0.00404152255813119,0.003605841,"s13_14","shared"
"Pauljensenia",0.000508432102149618,0.002413813,"s13_14","shared"
"Peptidiphaga",0,0.000692039,"s13_14","2b only"
"Peptoanaerobacter",0.000411932533532846,0.002226174,"s13_14","shared"
"Peptostreptococcus",4.71440600846522e-05,0.001043594,"s13_14","shared"
"Phocaeicola",0.000243862451525301,0.000763839,"s13_14","shared"
"Porphyromonas",0.0814065334831891,0.063491837,"s13_14","shared"
"Porphyromonas_A",0,1.0847e-05,"s13_14","2b only"
"Prevotella",0.119130225263165,0.153875647,"s13_14","shared"
"Pseudomonas",0,1.09513e-05,"s13_14","2b only"
"Pseudomonas_E",0,0.00022671,"s13_14","2b only"
"Pseudoramibacter",4.07107555102008e-05,0.000221755,"s13_14","shared"
"Psychrobacter",0,3.51484e-05,"s13_14","2b only"
"QFNR01",0,2.82648e-05,"s13_14","2b only"
"Rodentibacter",0,0.000316463,"s13_14","2b only"
"Rothia",0.0221608243716898,0.034648471,"s13_14","shared"
"Saccharimonas",0.0012679641234708,0.00162043,"s13_14","shared"
"Scardovia",0,0.000328021,"s13_14","2b only"
"SDRK01",0,0.000108307,"s13_14","2b only"
"SDRW01",0,0.000358024,"s13_14","2b only"
"Selenomonas",0.000452542768659071,0.000674089,"s13_14","shared"
"Shuttleworthia",0.000525822128577433,0.000767518,"s13_14","shared"
"Simonsiella",0.000361069219241089,0.000521448,"s13_14","shared"
"Slackia",0,0.000231733,"s13_14","2b only"
"Stenotrophomonas",0,8.98006e-05,"s13_14","2b only"
"Stomatobaculum",0,0.000247053,"s13_14","2b only"
"Streptococcus",0.121131385067355,0.240103887,"s13_14","shared"
"Tannerella",0.0217327080563369,0.02970902,"s13_14","shared"
"TM7x",0,0.000803938,"s13_14","2b only"
"Treponema",0.00137119855781395,0.002679705,"s13_14","shared"
"Treponema_B",0.00785888465999634,0.007649018,"s13_14","shared"
"Treponema_C",0.00126705944001501,0.001709555,"s13_14","shared"
"Treponema_D",0.0035620403265666,0.000707184,"s13_14","shared"
"UBA1103",0,0.001115255,"s13_14","2b only"
"UBA2866",0,0.000469312,"s13_14","2b only"
"UBA3263",0,2.83691e-05,"s13_14","2b only"
"UBA4285",0,0.000228186,"s13_14","2b only"
"UMGS1907",0,0.00107482,"s13_14","2b only"
"Veillonella",0.0204448408968388,0.034857827,"s13_14","shared"
"W11650",0.000212198530572923,0.000774955,"s13_14","shared"
"W5053",0,7.14442e-05,"s13_14","2b only"
"Abiotrophia",0.000602999819100054,0.000947396,"s13_2","shared"
"Acinetobacter",0,0.000157718,"s13_2","2b only"
"Actinomyces",0,0.003318962,"s13_2","2b only"
"Aggregatibacter",0.0346359896092031,0.026835631,"s13_2","shared"
"Allisonella",0,0.000569584,"s13_2","2b only"
"Alloprevotella",0.0170542948837115,0.004396838,"s13_2","shared"
"Anaeroglobus",0,0.000167408,"s13_2","2b only"
"Arachnia",0.00180829945751016,0.003590553,"s13_2","shared"
"Bacillus_A",0,0.000139634,"s13_2","2b only"
"Bacteroides_D",0,0.000279241,"s13_2","2b only"
"Bergeyella_A",0.00283069915079025,0.000525109,"s13_2","shared"
"Bulleidia",0.000529099841270048,0.00093381,"s13_2","shared"
"CAG-485",0,0.000105011,"s13_2","2b only"
"CAG-873",0,2.24943e-05,"s13_2","2b only"
"CAJPNX01",0.000921499723550083,0,"s13_2","WMS only"
"CAJPSE01",0.00420599873820038,0,"s13_2","WMS only"
"Campylobacter_A",0.022090193372942,0.015224058,"s13_2","shared"
"Campylobacter_B",0,0.000252488,"s13_2","2b only"
"Capnocytophaga",0.0033326990001903,0.008955297,"s13_2","shared"
"Cardiobacterium",0.00242219927334022,0.00340526,"s13_2","shared"
"Catonella",0,0.000410355,"s13_2","2b only"
"Centipeda",0,0.000571117,"s13_2","2b only"
"Corynebacterium",0.00117489964753011,0.002690267,"s13_2","shared"
"Cutibacterium",0,0.001445142,"s13_2","2b only"
"Desulfobulbus",0.00121519963544011,0.001857547,"s13_2","shared"
"Desulfovibrio",0,0.000103203,"s13_2","2b only"
"Dialister",0,0.000614528,"s13_2","2b only"
"Eikenella",0.00158439952468014,0.00291638,"s13_2","shared"
"Eubacterium_A",0,0.005140332,"s13_2","2b only"
"Eubacterium_B",0,0.000335851,"s13_2","2b only"
"Eubacterium_M",0.00391599882520035,0.0039717,"s13_2","shared"
"Eubacterium_N",0.0188552943434117,0.013892023,"s13_2","shared"
"F0040",0,0.00296378,"s13_2","2b only"
"F0058",0.00262039921388024,0.002254428,"s13_2","shared"
"F0422",0,0.003211375,"s13_2","2b only"
"Filifactor",0.0180772945768116,0.010911443,"s13_2","shared"
"Flexilinea",0,0.000914035,"s13_2","2b only"
"Fretibacterium",0.00268559919432024,0.003909763,"s13_2","shared"
"Fusobacterium",0.0795708761287372,0.015867592,"s13_2","shared"
"Gemella",0.00480389855883043,0.005518652,"s13_2","shared"
"GN02-872",0.000970299708910087,0,"s13_2","WMS only"
"GN02-873",0.000926499722050083,0.000943431,"s13_2","shared"
"Granulicatella",0.00574839827548052,0.004502984,"s13_2","shared"
"Haemophilus",0.00965249710425087,0.010632245,"s13_2","shared"
"Haemophilus_A",0.033609989917003,0.033470064,"s13_2","shared"
"Haemophilus_D",0.0594986821503954,0.059456862,"s13_2","shared"
"Hornefia",0.00611419816574055,0,"s13_2","WMS only"
"HOT-345",0,0.001623175,"s13_2","2b only"
"JABCPE02",0.00428189871543039,0.003322896,"s13_2","shared"
"JABCPG02",0,7.84476e-05,"s13_2","2b only"
"Johnsonella",0,0.000610735,"s13_2","2b only"
"Kingella_A",0,0.000361857,"s13_2","2b only"
"Kingella_B",0,0.000191402,"s13_2","2b only"
"Klebsiella",0,0.000102185,"s13_2","2b only"
"Lancefieldella",0,0.000179044,"s13_2","2b only"
"Lautropia",0.0502656849202945,0.034009357,"s13_2","shared"
"Lawsonella",0,0.000258155,"s13_2","2b only"
"Leptotrichia",0.0022645993206202,0.002676424,"s13_2","shared"
"Leptotrichia_A",0.000895099731470081,0.002209903,"s13_2","shared"
"Mesocricetibacter",0.00702479789256063,0,"s13_2","WMS only"
"Metamycoplasma",0.0268106919567924,0,"s13_2","WMS only"
"Mogibacterium",0.00280829915751025,0.004964441,"s13_2","shared"
"Nanoperiomorbus",0.000121999963400011,0,"s13_2","WMS only"
"Nanosynbacter",2.36999928900021e-05,0,"s13_2","WMS only"
"Neisseria",0.228750031374991,0.205797084,"s13_2","shared"
"Olsenella",0,0.000145704,"s13_2","2b only"
"Oribacterium",0.0022563993230802,0.000874664,"s13_2","shared"
"Ottowia",0,0.000633466,"s13_2","2b only"
"Parvimonas",0.00228489931453021,0.001900366,"s13_2","shared"
"Pauljensenia",0.000234399929680021,0.002044168,"s13_2","shared"
"Peptidiphaga",0,0.000497867,"s13_2","2b only"
"Peptoanaerobacter",0.000580599825820052,0.001702277,"s13_2","shared"
"Phocaeicola",0,0.000147032,"s13_2","2b only"
"Porphyromonas",0.102581269225619,0.118249285,"s13_2","shared"
"Prevotella",0.022488793253362,0.039145955,"s13_2","shared"
"Pseudoleptotrichia",0.000370199888940033,0.000165596,"s13_2","shared"
"Rothia",0.0728858781342366,0.094380907,"s13_2","shared"
"Saccharimonas",0.000566699829990051,0.00183819,"s13_2","shared"
"SDRW01",0,0.000673148,"s13_2","2b only"
"Selenomonas",0,0.000176436,"s13_2","2b only"
"Simonsiella",0,6.42049e-05,"s13_2","2b only"
"Slackia",0,6.95177e-05,"s13_2","2b only"
"Streptococcus",0.0923594722921583,0.170696689,"s13_2","shared"
"Tannerella",0.0214914935525519,0.028661424,"s13_2","shared"
"Treponema",0.000421099873670038,0.001283246,"s13_2","shared"
"Treponema_B",0.00250969924709023,0.005326901,"s13_2","shared"
"Treponema_C",0.00540819837754049,0.004343573,"s13_2","shared"
"Treponema_D",0.000326799901960029,0.000690593,"s13_2","shared"
"UBA1103",0,0.000688801,"s13_2","2b only"
"UBA3263",0,6.72569e-05,"s13_2","2b only"
"UMGS1907",0,0.000309159,"s13_2","2b only"
"Veillonella",0.00191219942634017,0.006411196,"s13_2","shared"
"W11650",0.00233429929971021,0.001818594,"s13_2","shared"
"W5053",0.00428239871528039,0.002277088,"s13_2","shared"
"Abiotrophia",0.0010667703195785,0.000793131,"s13_6","shared"
"Achromobacter",0,1.88169e-05,"s13_6","2b only"
"Acinetobacter",0,0.000100244,"s13_6","2b only"
"Actinobacillus",0,8.25017e-05,"s13_6","2b only"
"Actinomyces",0.00496266303881475,0.007439621,"s13_6","shared"
"Aggregatibacter",0.0429337678782329,0.031589631,"s13_6","shared"
"Alcaligenes",0,1.22187e-05,"s13_6","2b only"
"Allisonella",0.0003765131949597,0.000339751,"s13_6","shared"
"Alloprevotella",0.0401975194159776,0.007917385,"s13_6","shared"
"Anaeroglobus",0.000348968443955033,0.00041089,"s13_6","shared"
"Aquitalea",0,2.06002e-05,"s13_6","2b only"
"Arachnia",0.00289209645864611,0.002705139,"s13_6","shared"
"Bacteroides",0.000252715410704525,0.000516591,"s13_6","shared"
"Bacteroides_D",0.000649912768128696,0.000609827,"s13_6","shared"
"Bergeyella_A",0.00384377272569954,0.003983703,"s13_6","shared"
"Brevibacillus_D",9.67650174699255e-05,5.72564e-05,"s13_6","shared"
"Brevundimonas",0,8.51272e-05,"s13_6","2b only"
"Bulleidia",0.000362689621035425,0.000521904,"s13_6","shared"
"CAG-485",0,1.46322e-05,"s13_6","2b only"
"CAG-793",0.000138030945554984,9.50234e-05,"s13_6","shared"
"CAJPNX01",0.0143377084774142,0,"s13_6","WMS only"
"CAJPPJ01",0.000156871964829551,0,"s13_6","WMS only"
"CAJPSE01",0.000186157462180238,0,"s13_6","WMS only"
"Campylobacter_A",0.00193509555571074,0.002786081,"s13_6","shared"
"Campylobacter_B",0.00324536557004425,0.000665122,"s13_6","shared"
"Capnocytophaga",0.0214487596977491,0.01902123,"s13_6","shared"
"Cardiobacterium",0.00350494156928897,0.002821291,"s13_6","shared"
"Catonella",0.000418495900951942,0.000226002,"s13_6","shared"
"Centipeda",0.00029213819559968,0.00087107,"s13_6","shared"
"Chlamydophila",0,0.001638219,"s13_6","2b only"
"Conchiformibius",0,1.22187e-05,"s13_6","2b only"
"Corynebacterium",0.0116508152939107,0.012201387,"s13_6","shared"
"Cricetibacter",0,1.51472e-05,"s13_6","2b only"
"Cryptobacterium",0,1.5955e-05,"s13_6","2b only"
"Cryptobacteroides",6.82986948703072e-05,0,"s13_6","WMS only"
"Cutibacterium",0.00279768656858551,0.003607092,"s13_6","shared"
"Deinococcus",0,3.30714e-05,"s13_6","2b only"
"Desulfovibrio",0.000179501667327809,0.000290844,"s13_6","shared"
"Dialister",0.00152786330758599,0.001699035,"s13_6","shared"
"Eikenella",0.00340449026543924,0.003486305,"s13_6","shared"
"Eubacterium_A",0,0.000399981,"s13_6","2b only"
"Eubacterium_B",0.00015277609107421,0.00024975,"s13_6","shared"
"Eubacterium_M",0.000987617559256542,0.000834095,"s13_6","shared"
"Eubacterium_N",0.000744117864501533,0.000556498,"s13_6","shared"
"F0040",0,0.004336094,"s13_6","2b only"
"F0058",0.00433087451205344,0.003377509,"s13_6","shared"
"F0422",0.0276804268228123,0.031834892,"s13_6","shared"
"F0428",0.000257016078147633,4.25131e-05,"s13_6","shared"
"Filifactor",0.00231242792542151,0.001462985,"s13_6","shared"
"Flexilinea",0,5.09956e-05,"s13_6","2b only"
"Fretibacterium",0.000154107250044696,0.000216776,"s13_6","shared"
"Fusobacterium",0.0330944551494656,0.00840954,"s13_6","shared"
"GCA-2749205",8.92900478664286e-05,0,"s13_6","WMS only"
"Gemella",0.0154975575280828,0.01367744,"s13_6","shared"
"GN02-872",0.00326359220825552,0.001173242,"s13_6","shared"
"GN02-873",0.00167715790596816,0.002478576,"s13_6","shared"
"Gordonia",1.94554003378686e-05,0.000180785,"s13_6","shared"
"Granulicatella",0.052702119594189,0.016462869,"s13_6","shared"
"Haemophilus",0.00155161937536696,0.023537502,"s13_6","shared"
"Haemophilus_A",0.00560049297936519,0.007830569,"s13_6","shared"
"Haemophilus_D",0.20860561507429,0.251817362,"s13_6","shared"
"Hornefia",0.000560520323418383,0,"s13_6","WMS only"
"HOT-345",0.00518056352259888,0.001550189,"s13_6","shared"
"Hydrogenophilus",0,1.90855e-05,"s13_6","2b only"
"JABCPE02",0.00524517593108938,0.00259666,"s13_6","shared"
"JABCPG02",0,1.23197e-05,"s13_6","2b only"
"JABCPH02",3.44053395448624e-05,6.01849e-05,"s13_6","shared"
"JABCPO02",0.00052898209550226,0,"s13_6","WMS only"
"Johnsonella",0.00129235056665389,0.000766752,"s13_6","shared"
"Kingella",0.000110895781925851,0.000171191,"s13_6","shared"
"Kingella_A",0.000432114681188451,0.000447601,"s13_6","shared"
"Kingella_B",0.00017632736516742,0.000167038,"s13_6","shared"
"Kocuria",0,1.59147e-05,"s13_6","2b only"
"Lachnoanaerobaculum",0.00119036331014591,0.001191565,"s13_6","shared"
"Lancefieldella",0.000665477088398991,0.000749314,"s13_6","shared"
"Lautropia",0.0173243172229648,0.012065761,"s13_6","shared"
"Lawsonella",0.00051823042689449,0.00077435,"s13_6","shared"
"Leptotrichia",0.008506924996155,0.003347797,"s13_6","shared"
"Leptotrichia_A",0.00495969353034213,0.002049636,"s13_6","shared"
"Mesocricetibacter",7.59784581615712e-05,0,"s13_6","WMS only"
"Metamycoplasma",0.00153769340459881,0.000115731,"s13_6","shared"
"Mogibacterium",0.0013575773562077,0.001783134,"s13_6","shared"
"Moraxella",7.61832518493382e-05,0,"s13_6","WMS only"
"Moraxella_A",0,2.92846e-05,"s13_6","2b only"
"Nanogingivalis",0.0104164213408949,0,"s13_6","WMS only"
"Nanoperiomorbus",0.00123470114354747,0,"s13_6","WMS only"
"Nanosynbacter",0.00102867869365383,0,"s13_6","WMS only"
"Nanosyncoccus",3.88084038318537e-05,0,"s13_6","WMS only"
"Necropsobacter",0,1.28246e-05,"s13_6","2b only"
"Neisseria",0.0887519524518208,0.088566444,"s13_6","shared"
"Olsenella",0,0.000191292,"s13_6","2b only"
"Olsenella_F",0.000228242565016364,0,"s13_6","WMS only"
"Oribacterium",0.0016197132765495,0.000950729,"s13_6","shared"
"Ottowia",0.0196718672658384,0.015360923,"s13_6","shared"
"Parvimonas",0.00425735357814507,0.002125155,"s13_6","shared"
"Pauljensenia",0.00232870902359899,0.002945044,"s13_6","shared"
"Peptidiphaga",0.0010754740513086,0.00091154,"s13_6","shared"
"Peptoanaerobacter",0.000289680671346475,0.000426451,"s13_6","shared"
"Peptostreptococcus",0.00011755157677828,0.000115725,"s13_6","shared"
"Porphyromonas",0.0627575920603945,0.053974588,"s13_6","shared"
"Prevotella",0.0308192996752177,0.032405917,"s13_6","shared"
"Pseudoleptotrichia",0.00317931960573938,0.000250815,"s13_6","shared"
"Pseudomonas",0,1.22187e-05,"s13_6","2b only"
"Pseudomonas_E",0,4.52194e-05,"s13_6","2b only"
"Pseudonocardia",0,1.03587e-05,"s13_6","2b only"
"Psychrobacter",0,8.13707e-05,"s13_6","2b only"
"QFNR01",0,1.79747e-05,"s13_6","2b only"
"Ralstonia",0,8.19665e-05,"s13_6","2b only"
"Rodentibacter",0,6.34163e-05,"s13_6","2b only"
"Rothia",0.0449672668009158,0.067426365,"s13_6","shared"
"RUG343",6.65579485242874e-06,0,"s13_6","WMS only"
"Saccharimonas",0.0014339654017448,0.001270043,"s13_6","shared"
"Scardovia",0,1.66619e-05,"s13_6","2b only"
"SDRK01",0.000291011830316961,0.000189362,"s13_6","shared"
"SDRW01",0.00128999543924457,0.001588106,"s13_6","shared"
